# File generated by rsa_timing_lab
# Date: 2025-08-12T10:28:57.964707
#
trial_id,rsa_config_name,key_size,samples_used,success,attack_time,collection_time
always_sub_50us_ks128_key09,always_sub_50us,128,80000,False,541.6576809883118,2641.1297731399536
always_sub_50us_ks128_key09,always_sub_50us,128,160000,False,1260.4207298755646,2641.1297731399536
always_sub_100us_ks64_key00,always_sub_100us,64,10000,False,15.449238061904907,2604.7618310451508
always_sub_100us_ks64_key00,always_sub_100us,64,20000,False,29.266566038131714,2604.7618310451508
always_sub_100us_ks64_key00,always_sub_100us,64,40000,False,67.43355703353882,2604.7618310451508
always_sub_100us_ks64_key00,always_sub_100us,64,80000,False,126.32733392715454,2604.7618310451508
always_sub_100us_ks64_key00,always_sub_100us,64,160000,False,243.20371794700623,2604.7618310451508
always_sub_100us_ks64_key01,always_sub_100us,64,10000,False,15.987199068069458,2707.254758119583
always_sub_100us_ks64_key01,always_sub_100us,64,20000,False,30.8389790058136,2707.254758119583
always_sub_100us_ks64_key01,always_sub_100us,64,40000,False,58.98024082183838,2707.254758119583
always_sub_100us_ks64_key01,always_sub_100us,64,80000,False,132.2743558883667,2707.254758119583
always_sub_100us_ks64_key01,always_sub_100us,64,160000,False,259.2429008483887,2707.254758119583
always_sub_100us_ks64_key02,always_sub_100us,64,10000,False,14.906131982803345,2740.404849052429
always_sub_100us_ks64_key02,always_sub_100us,64,20000,False,29.49143385887146,2740.404849052429
always_sub_100us_ks64_key02,always_sub_100us,64,40000,False,64.79234671592712,2740.404849052429
always_sub_100us_ks64_key02,always_sub_100us,64,80000,False,127.28548097610474,2740.404849052429
always_sub_100us_ks64_key02,always_sub_100us,64,160000,False,258.44981598854065,2740.404849052429
always_sub_100us_ks64_key03,always_sub_100us,64,10000,False,14.22070598602295,2720.436168909073
always_sub_100us_ks64_key03,always_sub_100us,64,20000,False,28.76308512687683,2720.436168909073
always_sub_100us_ks64_key03,always_sub_100us,64,40000,False,64.24079990386963,2720.436168909073
always_sub_100us_ks64_key03,always_sub_100us,64,80000,False,121.34810996055603,2720.436168909073
always_sub_100us_ks64_key03,always_sub_100us,64,160000,False,238.13049292564392,2720.436168909073
always_sub_100us_ks64_key04,always_sub_100us,64,10000,False,16.15067481994629,2849.4419372081757
always_sub_100us_ks64_key04,always_sub_100us,64,20000,False,29.84842300415039,2849.4419372081757
always_sub_100us_ks64_key04,always_sub_100us,64,40000,False,62.947810888290405,2849.4419372081757
always_sub_100us_ks64_key04,always_sub_100us,64,80000,False,126.17727422714233,2849.4419372081757
always_sub_100us_ks64_key04,always_sub_100us,64,160000,False,239.77969694137573,2849.4419372081757
always_sub_100us_ks64_key05,always_sub_100us,64,10000,False,16.42652988433838,2935.8059718608856
always_sub_100us_ks64_key05,always_sub_100us,64,20000,False,32.31336498260498,2935.8059718608856
always_sub_100us_ks64_key05,always_sub_100us,64,40000,False,59.66018509864807,2935.8059718608856
always_sub_100us_ks64_key05,always_sub_100us,64,80000,False,122.1113269329071,2935.8059718608856
always_sub_100us_ks64_key05,always_sub_100us,64,160000,False,243.6447319984436,2935.8059718608856
always_sub_100us_ks64_key06,always_sub_100us,64,10000,False,14.463346242904663,2804.167235851288
always_sub_100us_ks64_key06,always_sub_100us,64,20000,False,29.646098852157593,2804.167235851288
always_sub_100us_ks64_key06,always_sub_100us,64,40000,False,60.2962589263916,2804.167235851288
always_sub_100us_ks64_key06,always_sub_100us,64,80000,False,119.91576194763184,2804.167235851288
always_sub_100us_ks64_key06,always_sub_100us,64,160000,False,244.4188449382782,2804.167235851288
always_sub_100us_ks64_key07,always_sub_100us,64,10000,False,14.856186866760254,2863.4404113292694
always_sub_100us_ks64_key07,always_sub_100us,64,20000,False,31.2362220287323,2863.4404113292694
always_sub_100us_ks64_key07,always_sub_100us,64,40000,False,62.204702377319336,2863.4404113292694
always_sub_100us_ks64_key07,always_sub_100us,64,80000,False,112.59831500053406,2863.4404113292694
always_sub_100us_ks64_key07,always_sub_100us,64,160000,False,231.78041791915894,2863.4404113292694
always_sub_100us_ks64_key08,always_sub_100us,64,10000,False,15.374490022659302,2749.358370065689
always_sub_100us_ks64_key08,always_sub_100us,64,20000,False,32.65058493614197,2749.358370065689
always_sub_100us_ks64_key08,always_sub_100us,64,40000,False,64.2666130065918,2749.358370065689
always_sub_100us_ks64_key08,always_sub_100us,64,80000,False,120.24408602714539,2749.358370065689
always_sub_100us_ks64_key08,always_sub_100us,64,160000,False,231.06725192070007,2749.358370065689
always_sub_100us_ks64_key09,always_sub_100us,64,10000,False,14.879347324371338,2789.3003273010254
always_sub_100us_ks64_key09,always_sub_100us,64,20000,False,32.89064025878906,2789.3003273010254
always_sub_100us_ks64_key09,always_sub_100us,64,40000,False,57.37169408798218,2789.3003273010254
always_sub_100us_ks64_key09,always_sub_100us,64,80000,False,123.88428401947021,2789.3003273010254
always_sub_100us_ks64_key09,always_sub_100us,64,160000,False,226.42572212219238,2789.3003273010254
always_sub_100us_ks128_key00,always_sub_100us,128,10000,False,76.31531715393066,5206.9173901081085
always_sub_100us_ks128_key00,always_sub_100us,128,20000,False,145.18342089653015,5206.9173901081085
always_sub_100us_ks128_key00,always_sub_100us,128,40000,False,283.42787504196167,5206.9173901081085
always_sub_100us_ks128_key00,always_sub_100us,128,80000,False,592.8970150947571,5206.9173901081085
always_sub_100us_ks128_key00,always_sub_100us,128,160000,False,1167.158920288086,5206.9173901081085
always_sub_100us_ks128_key01,always_sub_100us,128,10000,False,75.77134203910828,5174.658981084824
always_sub_100us_ks128_key01,always_sub_100us,128,20000,False,138.70378804206848,5174.658981084824
always_sub_100us_ks128_key01,always_sub_100us,128,40000,False,278.6740620136261,5174.658981084824
always_sub_100us_ks128_key01,always_sub_100us,128,80000,False,569.2939462661743,5174.658981084824
always_sub_100us_ks128_key01,always_sub_100us,128,160000,False,985.5676760673523,5174.658981084824
always_sub_100us_ks128_key02,always_sub_100us,128,10000,False,51.93773293495178,5024.667304992676
always_sub_100us_ks128_key02,always_sub_100us,128,20000,False,106.50168490409851,5024.667304992676
always_sub_100us_ks128_key02,always_sub_100us,128,40000,False,208.15028381347656,5024.667304992676
always_sub_100us_ks128_key02,always_sub_100us,128,80000,False,424.71945095062256,5024.667304992676
always_sub_100us_ks128_key02,always_sub_100us,128,160000,False,1176.5303239822388,5024.667304992676
always_sub_100us_ks128_key03,always_sub_100us,128,10000,False,73.42178893089294,5179.060981988907
always_sub_100us_ks128_key03,always_sub_100us,128,20000,False,148.65272998809814,5179.060981988907
always_sub_100us_ks128_key03,always_sub_100us,128,40000,False,298.64308500289917,5179.060981988907
always_sub_100us_ks128_key03,always_sub_100us,128,80000,False,555.8213398456573,5179.060981988907
always_sub_100us_ks128_key03,always_sub_100us,128,160000,False,1062.7331340312958,5179.060981988907
always_sub_100us_ks128_key04,always_sub_100us,128,10000,False,66.70635294914246,5146.236042022705
always_sub_100us_ks128_key04,always_sub_100us,128,20000,False,134.15034103393555,5146.236042022705
always_sub_100us_ks128_key04,always_sub_100us,128,40000,False,238.46398401260376,5146.236042022705
always_sub_100us_ks128_key04,always_sub_100us,128,80000,False,443.42525911331177,5146.236042022705
always_sub_100us_ks128_key04,always_sub_100us,128,160000,False,890.8763511180878,5146.236042022705
always_sub_100us_ks128_key05,always_sub_100us,128,10000,False,47.20452094078064,5249.0007581710815
always_sub_100us_ks128_key05,always_sub_100us,128,20000,False,93.18610191345215,5249.0007581710815
always_sub_100us_ks128_key05,always_sub_100us,128,40000,False,291.55114221572876,5249.0007581710815
always_sub_100us_ks128_key05,always_sub_100us,128,80000,False,561.2815601825714,5249.0007581710815
always_sub_100us_ks128_key05,always_sub_100us,128,160000,False,1209.812442779541,5249.0007581710815
always_sub_100us_ks128_key06,always_sub_100us,128,10000,False,67.59840416908264,5173.357875823975
always_sub_100us_ks128_key06,always_sub_100us,128,20000,False,138.00286483764648,5173.357875823975
always_sub_100us_ks128_key06,always_sub_100us,128,40000,False,264.0293469429016,5173.357875823975
always_sub_100us_ks128_key06,always_sub_100us,128,80000,False,539.1415269374847,5173.357875823975
always_sub_100us_ks128_key06,always_sub_100us,128,160000,False,831.8913247585297,5173.357875823975
always_sub_100us_ks128_key07,always_sub_100us,128,10000,False,52.8032910823822,5424.965764760971
always_sub_100us_ks128_key07,always_sub_100us,128,20000,False,101.44665479660034,5424.965764760971
always_sub_100us_ks128_key07,always_sub_100us,128,40000,False,211.628319978714,5424.965764760971
always_sub_100us_ks128_key07,always_sub_100us,128,80000,False,410.1519191265106,5424.965764760971
always_sub_100us_ks128_key07,always_sub_100us,128,160000,False,863.562698841095,5424.965764760971
always_sub_100us_ks128_key08,always_sub_100us,128,10000,False,71.2794759273529,5213.342054843903
always_sub_100us_ks128_key08,always_sub_100us,128,20000,False,146.93569898605347,5213.342054843903
always_sub_100us_ks128_key08,always_sub_100us,128,40000,False,312.4897358417511,5213.342054843903
always_sub_100us_ks128_key08,always_sub_100us,128,80000,False,584.1056079864502,5213.342054843903
always_sub_100us_ks128_key08,always_sub_100us,128,160000,False,1046.4411549568176,5213.342054843903
always_sub_100us_ks128_key09,always_sub_100us,128,10000,False,68.09500312805176,4799.229506015778
always_sub_100us_ks128_key09,always_sub_100us,128,20000,False,135.88686060905457,4799.229506015778
always_sub_100us_ks128_key09,always_sub_100us,128,40000,False,231.45983910560608,4799.229506015778
always_sub_100us_ks128_key09,always_sub_100us,128,80000,False,444.82801485061646,4799.229506015778
always_sub_100us_ks128_key09,always_sub_100us,128,160000,False,841.9376931190491,4799.229506015778
